country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source
Romania,ROU,Europe,19414458,cases,29260,2020-43,280.023269256345,209648,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,37015,2020-44,341.369303227523,246663,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,57088,2020-45,484.705779579322,303751,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,56530,2020-46,585.223651363329,360281,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,58364,2020-47,591.796072803063,418645,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,52891,2020-48,573.05230977862,471536,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,42040,2020-49,488.970642394446,513576,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,42759,2020-50,436.782731714684,556335,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,34959,2020-51,400.309913364566,591294,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,27135,2020-52,319.833806331343,618429,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,22000,2020-53,253.084582634241,640429,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,32842,2021-01,282.480201095493,673271,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,21882,2021-02,281.872406636333,695153,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,17408,2021-03,202.374951698368,712561,"Epidemic intelligence, national weekly data"
Romania,ROU,Europe,19414458,cases,17495,2021-04,179.778389898909,730056,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,0,2020-01,,0,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,2,2020-05,0.00137047822700684,2,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,0,2020-06,0.00137047822700684,2,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,0,2020-07,0,2,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,0,2020-08,0,2,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,0,2020-09,0,2,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,8,2020-10,0.00548191290802734,10,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,53,2020-11,0.0417995859237085,63,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,304,2020-12,0.24463036352072,367,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,1167,2020-13,1.00798673596353,1534,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,3855,2020-14,3.44127082801417,5389,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,10381,2020-15,9.75506401983466,15770,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,27083,2020-16,25.6717981482921,42853,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,38096,2020-17,44.6632001790393,80949,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,53738,2020-18,62.9282487494729,134687,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,75001,2020-19,88.2169982333165,209688,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,72064,2020-20,100.77469022738,281752,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,62729,2020-21,92.3654358264662,344481,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,61362,2020-22,85.0320068337526,405843,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,61830,2020-23,84.4159768707131,467673,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,61291,2020-24,84.3673248936543,528964,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,55716,2020-25,80.1777729536944,584680,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,49757,2020-26,72.274225018546,634437,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,46814,2020-27,66.1742264301386,681251,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,45911,2020-28,63.5387967996044,727162,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,44384,2020-29,61.8736657537911,771546,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,40939,2020-30,58.4666568814521,812485,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,38385,2020-31,54.3559074395451,850870,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,36666,2020-32,51.427880707545,887536,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,35317,2020-33,49.3255671073165,922853,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,33896,2020-34,47.4274547629121,956749,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,33577,2020-35,46.2351387054161,990326,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,35179,2020-36,47.114300488041,1025505,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,37306,2020-37,49.6695571422953,1062811,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,40588,2020-38,53.3760155072352,1103399,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,48039,2020-39,60.7306869124674,1151438,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,63563,2020-40,76.4740555452084,1215001,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,83717,2020-41,100.922016636783,1298718,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,100616,2020-42,126.312181509426,1399334,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,114543,2020-43,147.435362422282,1513877,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,122904,2020-44,162.707971784046,1636781,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,137553,2020-45,178.47532378576,1774334,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,151491,2020-46,198.064254323482,1925825,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,163504,2020-47,215.846894558009,2089329,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,179987,2020-48,235.373468336403,2269316,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,191454,2020-49,254.525901558823,2460770,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,193158,2020-50,263.551185922776,2653928,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,108740,2020-51,206.872317888455,2762668,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,315367,2020-52,290.614704710594,3078035,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,182103,2020-53,340.885901794545,3260138,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,165131,2021-01,237.938318338246,3425269,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,165797,2021-02,226.764809353459,3591066,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,147624,2021-03,214.768328193355,3738690,"Epidemic intelligence, national weekly data"
Russia,RUS,Europe,145934460,cases,129397,2021-04,189.82562446183,3868087,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-01,,0,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-05,0,0,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-06,0,0,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-07,0,0,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-08,0,0,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,8,2020-09,23.2200388935652,8,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,29,2020-10,107.392679882739,37,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,61,2020-11,261.225437552608,98,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,53,2020-12,330.885554233303,151,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,78,2020-13,380.228136882129,229,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,37,2020-14,333.788059094999,266,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,90,2020-15,368.618117435347,356,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,105,2020-16,565.988448030651,461,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,77,2020-17,528.255884828607,538,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,44,2020-18,351.203088265173,582,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,46,2020-19,261.225437552608,628,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,26,2020-20,208.980350042086,654,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,11,2020-21,107.392679882739,665,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,6,2020-22,49.3425826488259,671,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,16,2020-23,63.8551069573042,687,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,7,2020-24,66.7576118189998,694,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,2,2020-25,26.1225437552608,696,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,2,2020-26,11.6100194467826,698,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-27,5.80500972339129,698,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,1,2020-28,2.90250486169564,699,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-29,2.90250486169564,699,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-30,0,699,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-31,0,699,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,11,2020-32,31.9275534786521,710,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-33,31.9275534786521,710,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-34,0,710,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,0,2020-35,0,710,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,6,2020-36,17.4150291701739,716,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,6,2020-37,34.8300583403477,722,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,1,2020-38,20.3175340318695,723,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,4,2020-39,14.5125243084782,727,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,5,2020-40,26.1225437552608,732,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,20,2020-41,72.5626215423911,752,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,7,2020-42,78.3676312657824,759,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,60,2020-43,194.467825733608,819,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,109,2020-44,490.523321626564,928,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,115,2020-45,650.161089019824,1043,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,210,2020-46,943.314080051084,1253,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,142,2020-47,1021.68171131687,1395,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,191,2020-48,966.534118944649,1586,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,203,2020-49,1143.58691550808,1789,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,158,2020-50,1047.80425507213,1947,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,160,2020-51,922.996546019215,2107,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,168,2020-52,952.021594636171,2275,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,218,2020-53,1120.36687661452,2493,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,174,2021-01,1137.78190578469,2667,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,120,2021-02,853.336429338519,2787,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,87,2021-03,600.818506370998,2874,"Epidemic intelligence, national weekly data"
San Marino,SMR,Europe,34453,cases,151,2021-04,690.796157083563,3025,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,55,2020-11,,55,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,133,2020-12,2.6996894208362,188,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,553,2020-13,9.85099437602998,741,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,1167,2020-14,24.6992861906291,1908,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,1722,2020-15,41.4861847701904,3630,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,2688,2020-16,63.3278209887641,6318,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,1724,2020-17,63.3565410889858,8042,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,1422,2020-18,45.1767176486739,9464,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,650,2020-19,29.7540238296416,10114,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,496,2020-20,16.4566174270122,10610,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,549,2020-21,15.0062523658183,11159,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,253,2020-22,11.5167601888864,11412,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,411,2020-23,9.5350732735917,11823,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,487,2020-24,12.8953249995261,12310,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,584,2020-25,15.3796136686999,12894,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,1152,2020-26,24.9290469924024,14046,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,2085,2020-27,46.4834822087595,16131,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,2229,2020-28,61.9492561781244,18360,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,2534,2020-29,68.3969186778874,20894,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,2836,2020-30,77.1134690951618,23730,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,2463,2020-31,76.0939055372928,26193,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,1906,2020-32,62.7390589342201,28099,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,1583,2020-33,50.1022148366889,29682,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,975,2020-34,36.7330081835054,30657,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,708,2020-35,24.1679643365284,31365,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,540,2020-36,17.9213425383169,31905,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,503,2020-37,14.9775322655966,32408,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,500,2020-38,14.4031302611634,32908,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,476,2020-39,14.0154089081709,33384,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,517,2020-40,14.2595297600551,33901,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,886,2020-41,20.1471503054957,34787,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,1373,2020-42,32.4393532003669,36160,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,3326,2020-43,67.4778754707943,39486,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,8917,2020-44,175.810093506902,48403,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,14344,2020-45,334.029125628037,62747,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,21821,2020-46,519.331212258198,84568,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,36552,2020-47,838.23920511953,121120,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,48094,2020-48,1215.52080168139,169214,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,50438,2020-49,1414.92445752039,219652,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,46780,2020-50,1396.05535167476,266432,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,37315,2020-51,1207.60841407032,303747,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,24872,2020-52,893.008436242239,328619,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,15251,2020-53,576.168290596867,343870,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,15819,2021-01,446.166756943515,359689,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,12844,2021-02,411.602116326745,372533,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,11070,2021-03,343.406238350409,383603,"Epidemic intelligence, national weekly data"
Serbia,SRB,Europe,6963764,cases,11660,2021-04,326.403939019186,395263,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,5,2020-10,,5,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,56,2020-11,1.11917960098862,61,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,124,2020-12,3.30249718324511,185,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,151,2020-13,5.04548180773559,336,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,149,2020-14,5.50416197207518,485,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,257,2020-15,7.44896586887508,742,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,419,2020-16,12.4027116437428,1161,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,218,2020-17,11.687170587373,1379,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,29,2020-18,4.53176002367524,1408,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,49,2020-19,1.43108211273955,1457,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,37,2020-20,1.57785976532822,1494,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,15,2020-21,0.954054741826365,1509,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,13,2020-22,0.513721784060351,1522,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,6,2020-23,0.348596924898095,1528,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,20,2020-24,0.477027370913183,1548,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,39,2020-25,1.08248518784145,1587,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,77,2020-26,2.12827596253574,1664,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,100,2020-27,3.24745556352436,1764,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,137,2020-28,4.3482879579394,1901,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,78,2020-29,3.94464941332055,1979,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,200,2020-30,5.10052342745634,2179,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,165,2020-31,6.69673039935814,2344,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,252,2020-32,7.65078514118451,2596,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,306,2020-33,10.2377412680598,2902,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,454,2020-34,13.9438769959238,3356,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,520,2020-35,17.8701792026708,3876,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,738,2020-36,23.0807858695686,4614,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,918,2020-37,30.382974085855,5532,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,1145,2020-38,37.8502871613037,6677,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,2401,2020-39,65.0591945099287,9078,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,4061,2020-40,118.5596488785,13139,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,6712,2020-41,197.65445641722,19851,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,9984,2020-42,306.324960952558,29835,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,14008,2020-43,440.186180113426,43843,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,16103,2020-44,552.452737137186,59946,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,15549,2020-45,580.725782467079,75495,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,11272,2020-46,492.090427510095,86767,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,9474,2020-47,380.631147575573,96241,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,9492,2020-48,347.973119874593,105733,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,10998,2020-49,375.934262692735,116731,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,16253,2020-50,499.979726336736,132984,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,18352,2020-51,634.905083478873,151336,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,16756,2020-52,644.133728385385,168092,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,20007,2020-53,674.498355264667,188099,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,20970,2021-01,751.813483765749,209069,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,15316,2021-02,665.746737729067,224385,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,12642,2021-03,512.95120138426,237027,"Epidemic intelligence, national weekly data"
Slovakia,SVK,Europe,5450421,cases,12886,2021-04,468.367489410451,249913,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,16,2020-10,,16,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,203,2020-11,10.5242519131072,219,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,195,2020-12,19.126266033866,414,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,316,2020-13,24.5565877972501,730,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,267,2020-14,28.0166158234771,997,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,208,2020-15,22.8265737841365,1205,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,125,2020-16,16.0026296212999,1330,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,77,2020-17,9.70730085135912,1407,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,32,2020-18,5.23809798414923,1439,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,21,2020-19,2.54696507486155,1460,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,6,2020-20,1.29751050983513,1466,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,3,2020-21,0.432503503278377,1469,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,4,2020-22,0.33639161366096,1473,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,12,2020-23,0.768895116939336,1485,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,10,2020-24,1.05723078579159,1495,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,25,2020-25,1.6819580683048,1520,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,61,2020-26,4.13281125354893,1581,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,119,2020-27,8.65007006556753,1700,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,141,2020-28,12.4945456502642,1841,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,105,2020-29,11.8217624229423,1946,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,136,2020-30,11.5814826988988,2082,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,98,2020-31,11.2450910852378,2180,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,69,2020-32,8.02534278305432,2249,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,167,2020-33,11.3412029748552,2416,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,235,2020-34,19.3184898131008,2651,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,214,2020-35,21.5771192191101,2865,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,309,2020-36,25.1332591349546,3174,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,528,2020-37,40.222825804889,3702,"Epidemic intelligence, national weekly data"
Slovenia,SVN,Europe,2080908,cases,718,2020-38,59.8777072316508,4420,"Epidemic intelligence, national weekly data"
